kind	symbol	present	intro	note	detail
method	OpenXRAPIExtension.is_environment_blend_mode_alpha_supported	-YYYYY	4.3	added-4.3	enum::OpenXRAPIExtension.OpenXRAlphaBlendModeSupport ()
method	OpenXRAPIExtension.openxr_swapchain_acquire	--YYYY	4.4	added-4.4	void (swapchain: int)
method	OpenXRAPIExtension.openxr_swapchain_create	--YYYY	4.4	added-4.4	int (create_flags: int, usage_flags: int, swapchain_format: int, width: int, height: int, sample_count: int, array_size: int)
method	OpenXRAPIExtension.openxr_swapchain_free	--YYYY	4.4	added-4.4	void (swapchain: int)
method	OpenXRAPIExtension.openxr_swapchain_get_image	--YYYY	4.4	added-4.4	RID (swapchain: int)
method	OpenXRAPIExtension.openxr_swapchain_get_swapchain	--YYYY	4.4	added-4.4	int (swapchain: int)
method	OpenXRAPIExtension.openxr_swapchain_release	--YYYY	4.4	added-4.4	void (swapchain: int)
method	OpenXRAPIExtension.register_composition_layer_provider	-YYYYY	4.3	added-4.3+sig-drift+preserved	void (extension: OpenXRExtensionWrapper)
method	OpenXRAPIExtension.register_frame_info_extension	---YYY	4.5	added-4.5	void (extension: OpenXRExtensionWrapper)
method	OpenXRAPIExtension.register_projection_layer_extension	-----Y	4.7	added-4.7	void (extension: OpenXRExtensionWrapper)
method	OpenXRAPIExtension.register_projection_views_extension	--YYYY	4.4	added-4.4+sig-drift+preserved	void (extension: OpenXRExtensionWrapper)
method	OpenXRAPIExtension.set_custom_play_space	---YYY	4.5	added-4.5	void (space: const void*)
method	OpenXRAPIExtension.set_emulate_environment_blend_mode_alpha_blend	-YYYYY	4.3	added-4.3	void (enabled: bool)
method	OpenXRAPIExtension.set_object_name	--YYYY	4.4	added-4.4	void (object_type: int, object_handle: int, object_name: String)
method	OpenXRAPIExtension.set_render_region	--YYYY	4.4	added-4.4	void (render_region: Rect2i)
method	OpenXRAPIExtension.set_velocity_depth_texture	--YYYY	4.4	added-4.4	void (render_target: RID)
method	OpenXRAPIExtension.set_velocity_target_size	--YYYY	4.4	added-4.4	void (target_size: Vector2i)
method	OpenXRAPIExtension.set_velocity_texture	--YYYY	4.4	added-4.4	void (render_target: RID)
method	OpenXRAPIExtension.transform_from_pose	YYYYYY	4.2	sig-drift+preserved	Transform3D (pose: const void*)
method	OpenXRAPIExtension.unregister_composition_layer_provider	-YYYYY	4.3	added-4.3+sig-drift+preserved	void (extension: OpenXRExtensionWrapper)
method	OpenXRAPIExtension.unregister_frame_info_extension	---YYY	4.5	added-4.5	void (extension: OpenXRExtensionWrapper)
method	OpenXRAPIExtension.unregister_projection_layer_extension	-----Y	4.7	added-4.7	void (extension: OpenXRExtensionWrapper)
method	OpenXRAPIExtension.unregister_projection_views_extension	--YYYY	4.4	added-4.4+sig-drift+preserved	void (extension: OpenXRExtensionWrapper)
method	OpenXRAPIExtension.update_main_swapchain_size	----YY	4.6	added-4.6	void ()
enum	OpenXRCompositionLayer.EyeVisibility	-----Y	4.7	added-4.7	
enum	OpenXRCompositionLayer.Filter	---YYY	4.5	added-4.5	
enum	OpenXRCompositionLayer.MipmapMode	---YYY	4.5	added-4.5	
enum	OpenXRCompositionLayer.Swizzle	---YYY	4.5	added-4.5	
enum	OpenXRCompositionLayer.Wrap	---YYY	4.5	added-4.5	
property	OpenXRCompositionLayer.android_surface_size	--YYYY	4.4	added-4.4	Vector2i
property	OpenXRCompositionLayer.eye_visibility	-----Y	4.7	added-4.7	int
method	OpenXRCompositionLayer.get_alpha_swizzle	---YYY	4.5	added-4.5	const enum::OpenXRCompositionLayer.Swizzle ()
method	OpenXRCompositionLayer.get_android_surface	--YYYY	4.4	added-4.4	JavaObject ()
method	OpenXRCompositionLayer.get_android_surface_size	--YYYY	4.4	added-4.4	const Vector2i ()
method	OpenXRCompositionLayer.get_blue_swizzle	---YYY	4.5	added-4.5	const enum::OpenXRCompositionLayer.Swizzle ()
method	OpenXRCompositionLayer.get_border_color	---YYY	4.5	added-4.5	const Color ()
method	OpenXRCompositionLayer.get_eye_visibility	-----Y	4.7	added-4.7	const enum::OpenXRCompositionLayer.EyeVisibility ()
method	OpenXRCompositionLayer.get_green_swizzle	---YYY	4.5	added-4.5	const enum::OpenXRCompositionLayer.Swizzle ()
method	OpenXRCompositionLayer.get_horizontal_wrap	---YYY	4.5	added-4.5	const enum::OpenXRCompositionLayer.Wrap ()
method	OpenXRCompositionLayer.get_mag_filter	---YYY	4.5	added-4.5	const enum::OpenXRCompositionLayer.Filter ()
method	OpenXRCompositionLayer.get_max_anisotropy	---YYY	4.5	added-4.5	const float ()
method	OpenXRCompositionLayer.get_min_filter	---YYY	4.5	added-4.5	const enum::OpenXRCompositionLayer.Filter ()
method	OpenXRCompositionLayer.get_mipmap_mode	---YYY	4.5	added-4.5	const enum::OpenXRCompositionLayer.MipmapMode ()
method	OpenXRCompositionLayer.get_red_swizzle	---YYY	4.5	added-4.5	const enum::OpenXRCompositionLayer.Swizzle ()
method	OpenXRCompositionLayer.get_use_android_surface	--YYYY	4.4	added-4.4	const bool ()
method	OpenXRCompositionLayer.get_vertical_wrap	---YYY	4.5	added-4.5	const enum::OpenXRCompositionLayer.Wrap ()
method	OpenXRCompositionLayer.is_protected_content	----YY	4.6	added-4.6	const bool ()
property	OpenXRCompositionLayer.protected_content	----YY	4.6	added-4.6	bool
method	OpenXRCompositionLayer.set_alpha_swizzle	---YYY	4.5	added-4.5	void (mode: enum::OpenXRCompositionLayer.Swizzle)
method	OpenXRCompositionLayer.set_android_surface_size	--YYYY	4.4	added-4.4	void (size: Vector2i)
method	OpenXRCompositionLayer.set_blue_swizzle	---YYY	4.5	added-4.5	void (mode: enum::OpenXRCompositionLayer.Swizzle)
method	OpenXRCompositionLayer.set_border_color	---YYY	4.5	added-4.5	void (color: Color)
method	OpenXRCompositionLayer.set_eye_visibility	-----Y	4.7	added-4.7	void (eye_visibility: enum::OpenXRCompositionLayer.EyeVisibility)
method	OpenXRCompositionLayer.set_green_swizzle	---YYY	4.5	added-4.5	void (mode: enum::OpenXRCompositionLayer.Swizzle)
method	OpenXRCompositionLayer.set_horizontal_wrap	---YYY	4.5	added-4.5	void (mode: enum::OpenXRCompositionLayer.Wrap)
method	OpenXRCompositionLayer.set_mag_filter	---YYY	4.5	added-4.5	void (mode: enum::OpenXRCompositionLayer.Filter)
method	OpenXRCompositionLayer.set_max_anisotropy	---YYY	4.5	added-4.5	void (value: float)
method	OpenXRCompositionLayer.set_min_filter	---YYY	4.5	added-4.5	void (mode: enum::OpenXRCompositionLayer.Filter)
method	OpenXRCompositionLayer.set_mipmap_mode	---YYY	4.5	added-4.5	void (mode: enum::OpenXRCompositionLayer.MipmapMode)
method	OpenXRCompositionLayer.set_protected_content	----YY	4.6	added-4.6	void (protected_content: bool)
method	OpenXRCompositionLayer.set_red_swizzle	---YYY	4.5	added-4.5	void (mode: enum::OpenXRCompositionLayer.Swizzle)
method	OpenXRCompositionLayer.set_use_android_surface	--YYYY	4.4	added-4.4	void (enable: bool)
method	OpenXRCompositionLayer.set_vertical_wrap	---YYY	4.5	added-4.5	void (mode: enum::OpenXRCompositionLayer.Wrap)
property	OpenXRCompositionLayer.swapchain_state_alpha_swizzle	---YYY	4.5	added-4.5	int
property	OpenXRCompositionLayer.swapchain_state_blue_swizzle	---YYY	4.5	added-4.5	int
property	OpenXRCompositionLayer.swapchain_state_border_color	---YYY	4.5	added-4.5	Color
property	OpenXRCompositionLayer.swapchain_state_green_swizzle	---YYY	4.5	added-4.5	int
property	OpenXRCompositionLayer.swapchain_state_horizontal_wrap	---YYY	4.5	added-4.5	int
property	OpenXRCompositionLayer.swapchain_state_mag_filter	---YYY	4.5	added-4.5	int
property	OpenXRCompositionLayer.swapchain_state_max_anisotropy	---YYY	4.5	added-4.5	float
property	OpenXRCompositionLayer.swapchain_state_min_filter	---YYY	4.5	added-4.5	int
property	OpenXRCompositionLayer.swapchain_state_mipmap_mode	---YYY	4.5	added-4.5	int
property	OpenXRCompositionLayer.swapchain_state_red_swizzle	---YYY	4.5	added-4.5	int
property	OpenXRCompositionLayer.swapchain_state_vertical_wrap	---YYY	4.5	added-4.5	int
property	OpenXRCompositionLayer.use_android_surface	--YYYY	4.4	added-4.4	bool
method	OpenXRExtensionWrapper._get_requested_extensions	---YYY	4.5	added-4.5+sig-drift+preserved	Dictionary (xr_version: int)
method	OpenXRExtensionWrapper._on_register_metadata	---YYY	4.5	added-4.5+sig-drift+preserved	void (interaction_profile_metadata: OpenXRInteractionProfileMetadata)
method	OpenXRExtensionWrapper._prepare_view_configuration	----YY	4.6	added-4.6	void (view_count: int)
method	OpenXRExtensionWrapper._print_view_configuration_info	----YY	4.6	added-4.6	const void (view: int)
method	OpenXRExtensionWrapper._set_instance_create_info_and_get_next_pointer	---YYY	4.5	added-4.5+sig-drift+preserved	int (xr_version: int, next_pointer: void*)
method	OpenXRExtensionWrapper._set_projection_layer_and_get_next_pointer	-----Y	4.7	added-4.7	int (next_pointer: void*)
method	OpenXRExtensionWrapper._set_view_configuration_and_get_next_pointer	----YY	4.6	added-4.6	int (view: int, next_pointer: void*)
method	OpenXRExtensionWrapperExtension._get_composition_layer	-YY---	4.3	added-4.3+removed-after-4.4+sig-drift+virtual-drift	int (index: int)
method	OpenXRExtensionWrapperExtension._get_composition_layer_count	-YY---	4.3	added-4.3+removed-after-4.4+sig-drift+virtual-drift	int ()
method	OpenXRExtensionWrapperExtension._get_composition_layer_order	-YY---	4.3	added-4.3+removed-after-4.4+sig-drift+virtual-drift	int (index: int)
method	OpenXRExtensionWrapperExtension._get_requested_extensions	YYY---	4.2	removed-after-4.4+sig-drift+virtual-drift	Dictionary ()
method	OpenXRExtensionWrapperExtension._get_suggested_tracker_names	-YY---	4.3	added-4.3+removed-after-4.4+sig-drift+virtual-drift	PackedStringArray ()
method	OpenXRExtensionWrapperExtension._get_viewport_composition_layer_extension_properties	-YY---	4.3	added-4.3+removed-after-4.4+sig-drift+virtual-drift	typedarray::Dictionary ()
method	OpenXRExtensionWrapperExtension._get_viewport_composition_layer_extension_property_defaults	-YY---	4.3	added-4.3+removed-after-4.4+sig-drift+virtual-drift	Dictionary ()
method	OpenXRExtensionWrapperExtension._on_before_instance_created	YYY---	4.2	removed-after-4.4+sig-drift+virtual-drift	void ()
method	OpenXRExtensionWrapperExtension._on_event_polled	YYY---	4.2	removed-after-4.4+sig-drift+virtual-drift	bool (event: const void*)
method	OpenXRExtensionWrapperExtension._on_instance_created	YYY---	4.2	removed-after-4.4+sig-drift+virtual-drift	void (instance: int)
method	OpenXRExtensionWrapperExtension._on_instance_destroyed	YYY---	4.2	removed-after-4.4+sig-drift+virtual-drift	void ()
method	OpenXRExtensionWrapperExtension._on_main_swapchains_created	-YY---	4.3	added-4.3+removed-after-4.4+sig-drift+virtual-drift	void ()
method	OpenXRExtensionWrapperExtension._on_post_draw_viewport	--Y---	4.4	added-4.4+removed-after-4.4	void (viewport: RID)
method	OpenXRExtensionWrapperExtension._on_pre_draw_viewport	--Y---	4.4	added-4.4+removed-after-4.4	void (viewport: RID)
method	OpenXRExtensionWrapperExtension._on_pre_render	YYY---	4.2	removed-after-4.4+sig-drift+virtual-drift	void ()
method	OpenXRExtensionWrapperExtension._on_process	YYY---	4.2	removed-after-4.4+sig-drift+virtual-drift	void ()
method	OpenXRExtensionWrapperExtension._on_register_metadata	YYY---	4.2	removed-after-4.4+sig-drift+virtual-drift	void ()
method	OpenXRExtensionWrapperExtension._on_session_created	YYY---	4.2	removed-after-4.4+sig-drift+virtual-drift	void (session: int)
method	OpenXRExtensionWrapperExtension._on_session_destroyed	YYY---	4.2	removed-after-4.4+sig-drift+virtual-drift	void ()
method	OpenXRExtensionWrapperExtension._on_state_exiting	YYY---	4.2	removed-after-4.4+sig-drift+virtual-drift	void ()
method	OpenXRExtensionWrapperExtension._on_state_focused	YYY---	4.2	removed-after-4.4+sig-drift+virtual-drift	void ()
method	OpenXRExtensionWrapperExtension._on_state_idle	YYY---	4.2	removed-after-4.4+sig-drift+virtual-drift	void ()
method	OpenXRExtensionWrapperExtension._on_state_loss_pending	YYY---	4.2	removed-after-4.4+sig-drift+virtual-drift	void ()
method	OpenXRExtensionWrapperExtension._on_state_ready	YYY---	4.2	removed-after-4.4+sig-drift+virtual-drift	void ()
method	OpenXRExtensionWrapperExtension._on_state_stopping	YYY---	4.2	removed-after-4.4+sig-drift+virtual-drift	void ()
method	OpenXRExtensionWrapperExtension._on_state_synchronized	YYY---	4.2	removed-after-4.4+sig-drift+virtual-drift	void ()
method	OpenXRExtensionWrapperExtension._on_state_visible	YYY---	4.2	removed-after-4.4+sig-drift+virtual-drift	void ()
method	OpenXRExtensionWrapperExtension._on_viewport_composition_layer_destroyed	-YY---	4.3	added-4.3+removed-after-4.4+sig-drift+virtual-drift	void (layer: const void*)
method	OpenXRExtensionWrapperExtension._set_android_surface_swapchain_create_info_and_get_next_pointer	--Y---	4.4	added-4.4+removed-after-4.4	int (property_values: Dictionary, next_pointer: void*)
method	OpenXRExtensionWrapperExtension._set_hand_joint_locations_and_get_next_pointer	-YY---	4.3	added-4.3+removed-after-4.4+sig-drift+virtual-drift	int (hand_index: int, next_pointer: void*)
method	OpenXRExtensionWrapperExtension._set_instance_create_info_and_get_next_pointer	YYY---	4.2	removed-after-4.4+sig-drift+virtual-drift	int (next_pointer: void*)
method	OpenXRExtensionWrapperExtension._set_projection_views_and_get_next_pointer	--Y---	4.4	added-4.4+removed-after-4.4	int (view_index: int, next_pointer: void*)
method	OpenXRExtensionWrapperExtension._set_session_create_and_get_next_pointer	YYY---	4.2	removed-after-4.4+sig-drift+virtual-drift	int (next_pointer: void*)
method	OpenXRExtensionWrapperExtension._set_swapchain_create_info_and_get_next_pointer	YYY---	4.2	removed-after-4.4+sig-drift+virtual-drift	int (next_pointer: void*)
method	OpenXRExtensionWrapperExtension._set_system_properties_and_get_next_pointer	YYY---	4.2	removed-after-4.4+sig-drift+virtual-drift	int (next_pointer: void*)
method	OpenXRExtensionWrapperExtension._set_viewport_composition_layer_and_get_next_pointer	-YY---	4.3	added-4.3+removed-after-4.4+sig-drift+virtual-drift	int (layer: const void*, property_values: Dictionary, next_pointer: void*)
method	OpenXRExtensionWrapperExtension.get_openxr_api	YYY---	4.2	removed-after-4.4	OpenXRAPIExtension ()
method	OpenXRExtensionWrapperExtension.register_extension_wrapper	YYY---	4.2	removed-after-4.4	void ()
enum	OpenXRHand.BoneUpdate	-YYYYY	4.3	added-4.3	
enum	OpenXRHand.SkeletonRig	-YYYYY	4.3	added-4.3	
property	OpenXRHand.bone_update	-YYYYY	4.3	added-4.3	int
method	OpenXRHand.get_bone_update	-YYYYY	4.3	added-4.3	const enum::OpenXRHand.BoneUpdate ()
method	OpenXRHand.get_skeleton_rig	-YYYYY	4.3	added-4.3	const enum::OpenXRHand.SkeletonRig ()
method	OpenXRHand.set_bone_update	-YYYYY	4.3	added-4.3	void (bone_update: enum::OpenXRHand.BoneUpdate)
method	OpenXRHand.set_skeleton_rig	-YYYYY	4.3	added-4.3	void (skeleton_rig: enum::OpenXRHand.SkeletonRig)
property	OpenXRHand.skeleton_rig	-YYYYY	4.3	added-4.3	int
property	OpenXRIPBinding.binding_modifiers	--YYYY	4.4	added-4.4	OpenXRActionBindingModifier
property	OpenXRIPBinding.binding_path	--YYYY	4.4	added-4.4	String
method	OpenXRIPBinding.get_binding_modifier	--YYYY	4.4	added-4.4	const OpenXRActionBindingModifier (index: int)
method	OpenXRIPBinding.get_binding_modifier_count	--YYYY	4.4	added-4.4	const int ()
method	OpenXRIPBinding.get_binding_modifiers	--YYYY	4.4	added-4.4	const Array ()
method	OpenXRIPBinding.get_binding_path	--YYYY	4.4	added-4.4	const String ()
method	OpenXRIPBinding.set_binding_modifiers	--YYYY	4.4	added-4.4	void (binding_modifiers: Array)
method	OpenXRIPBinding.set_binding_path	--YYYY	4.4	added-4.4	void (binding_path: String)
property	OpenXRInteractionProfile.binding_modifiers	--YYYY	4.4	added-4.4	OpenXRIPBindingModifier
method	OpenXRInteractionProfile.get_binding_modifier	--YYYY	4.4	added-4.4	const OpenXRIPBindingModifier (index: int)
method	OpenXRInteractionProfile.get_binding_modifier_count	--YYYY	4.4	added-4.4	const int ()
method	OpenXRInteractionProfile.get_binding_modifiers	--YYYY	4.4	added-4.4	const Array ()
method	OpenXRInteractionProfile.set_binding_modifiers	--YYYY	4.4	added-4.4	void (binding_modifiers: Array)
method	OpenXRInteractionProfileMetadata.register_path_rename	----YY	4.6	added-4.6	void (old_name: String, new_name: String)
enum	OpenXRInterface.HandTrackedSource	-YYYYY	4.3	added-4.3	
enum	OpenXRInterface.PerfSettingsLevel	---YYY	4.5	added-4.5	
enum	OpenXRInterface.PerfSettingsNotificationLevel	---YYY	4.5	added-4.5	
enum	OpenXRInterface.PerfSettingsSubDomain	---YYY	4.5	added-4.5	
enum	OpenXRInterface.SessionState	---YYY	4.5	added-4.5	
signal	OpenXRInterface.cpu_level_changed	---YYY	4.5	added-4.5	
property	OpenXRInterface.foveation_with_subsampled_images	-----Y	4.7	added-4.7	bool
method	OpenXRInterface.get_foveation_with_subsampled_images	-----Y	4.7	added-4.7	const bool ()
method	OpenXRInterface.get_hand_tracking_source	-YYYYY	4.3	added-4.3	const enum::OpenXRInterface.HandTrackedSource (hand: enum::OpenXRInterface.Hand)
method	OpenXRInterface.get_session_state	---YYY	4.5	added-4.5	enum::OpenXRInterface.SessionState ()
method	OpenXRInterface.get_vrs_min_radius	-YYYYY	4.3	added-4.3	const float ()
method	OpenXRInterface.get_vrs_strength	-YYYYY	4.3	added-4.3	const float ()
signal	OpenXRInterface.gpu_level_changed	---YYY	4.5	added-4.5	
signal	OpenXRInterface.instance_exiting	-YYYYY	4.3	added-4.3	
method	OpenXRInterface.is_hand_interaction_supported	-YYYYY	4.3	added-4.3	const bool ()
method	OpenXRInterface.is_user_presence_supported	-----Y	4.7	added-4.7	const bool ()
method	OpenXRInterface.is_user_present	-----Y	4.7	added-4.7	const bool ()
signal	OpenXRInterface.refresh_rate_changed	-YYYYY	4.3	added-4.3	
signal	OpenXRInterface.session_loss_pending	-YYYYY	4.3	added-4.3	
signal	OpenXRInterface.session_synchronized	---YYY	4.5	added-4.5	
method	OpenXRInterface.set_cpu_level	---YYY	4.5	added-4.5	void (level: enum::OpenXRInterface.PerfSettingsLevel)
method	OpenXRInterface.set_foveation_with_subsampled_images	-----Y	4.7	added-4.7	void (enabled: bool)
method	OpenXRInterface.set_gpu_level	---YYY	4.5	added-4.5	void (level: enum::OpenXRInterface.PerfSettingsLevel)
method	OpenXRInterface.set_vrs_min_radius	-YYYYY	4.3	added-4.3	void (radius: float)
method	OpenXRInterface.set_vrs_strength	-YYYYY	4.3	added-4.3	void (strength: float)
signal	OpenXRInterface.user_presence_changed	-----Y	4.7	added-4.7	
property	OpenXRInterface.vrs_min_radius	-YYYYY	4.3	added-4.3	float
property	OpenXRInterface.vrs_strength	-YYYYY	4.3	added-4.3	float
method	OpenXRSpatialAnchorCapability.create_default_persistence_context	-----Y	4.7	added-4.7	OpenXRFutureResult (user_callback: Callable = Callable())
method	OpenXRSpatialAnchorCapability.create_new_anchor	----YY	4.6	added-4.6+sig-drift+preserved	OpenXRAnchorTracker (transform: Transform3D, spatial_context: RID = RID(), next: OpenXRStructureBase = null)
method	OpenXRSpatialAnchorCapability.do_entity_update	-----Y	4.7	added-4.7	void (spatial_context: RID, component_data: typedarray::OpenXRSpatialComponentData, next_snapshot_create: OpenXRStructureBase = null, next_snapshot_query: OpenXRStructureBase = null)
method	OpenXRSpatialAnchorCapability.start_entity_discovery	-----Y	4.7	added-4.7	OpenXRFutureResult (spatial_context: RID, component_data: typedarray::OpenXRSpatialComponentData, next_snapshot_create: OpenXRStructureBase = null, next_snapshot_query: OpenXRStructureBase = null, user_callback: Callable = Callable())
method	OpenXRSpatialCapabilityConfigurationBaseHeader.get_configuration	-----Y	4.7	added-4.7	int ()
method	OpenXRSpatialComponentData._get_structure_data	----YY	4.6	added-4.6+sig-drift+preserved	int (next: int)
method	OpenXRSpatialComponentData.get_component_type	-----Y	4.7	added-4.7	const int ()
method	OpenXRSpatialContextPersistenceConfig.get_persistence_contexts	-----Y	4.7	added-4.7	const Array ()
method	OpenXRSpatialEntityExtension.discover_spatial_entities_with_component_data	-----Y	4.7	added-4.7	OpenXRFutureResult (spatial_context: RID, component_data: typedarray::OpenXRSpatialComponentData, next: OpenXRStructureBase = null, user_callback: Callable = Callable())
method	OpenXRSpatialEntityTracker.add_next	-----Y	4.7	added-4.7	void (next: OpenXRStructureBase)
method	OpenXRSpatialEntityTracker.get_next	-----Y	4.7	added-4.7	const OpenXRStructureBase ()
method	OpenXRSpatialEntityTracker.get_spatial_context	-----Y	4.7	added-4.7	const RID ()
signal	OpenXRSpatialEntityTracker.next_changed	-----Y	4.7	added-4.7	
method	OpenXRSpatialEntityTracker.remove_next	-----Y	4.7	added-4.7	void (next: OpenXRStructureBase)
method	OpenXRSpatialEntityTracker.set_spatial_context	-----Y	4.7	added-4.7	void (spatial_context: RID)
method	OpenXRSpatialMarkerTrackingCapability.do_entity_update	-----Y	4.7	added-4.7	void (spatial_context: RID, component_data: typedarray::OpenXRSpatialComponentData, next_snapshot_create: OpenXRStructureBase = null, next_snapshot_query: OpenXRStructureBase = null)
method	OpenXRSpatialMarkerTrackingCapability.start_entity_discovery	-----Y	4.7	added-4.7	OpenXRFutureResult (spatial_context: RID, component_data: typedarray::OpenXRSpatialComponentData, next_snapshot_create: OpenXRStructureBase = null, next_snapshot_query: OpenXRStructureBase = null, user_callback: Callable = Callable())
method	OpenXRSpatialPlaneTrackingCapability.start_entity_discovery	-----Y	4.7	added-4.7	OpenXRFutureResult (spatial_context: RID, component_data: typedarray::OpenXRSpatialComponentData, next_snapshot_create: OpenXRStructureBase = null, next_snapshot_query: OpenXRStructureBase = null, user_callback: Callable = Callable())
method	OptimizedTranslation.generate	YYYYYY	4.2	sig-drift+preserved	bool (from: Translation)
method	OptionButton.get_item_auto_translate_mode	---YYY	4.5	added-4.5	const enum::Node.AutoTranslateMode (idx: int)
method	OptionButton.get_search_bar_fuzzy_search_max_misses	-----Y	4.7	added-4.7	const int ()
method	OptionButton.get_search_bar_min_item_count	-----Y	4.7	added-4.7	const int ()
method	OptionButton.is_search_bar_enabled	-----Y	4.7	added-4.7	const bool ()
method	OptionButton.is_search_bar_fuzzy_search_enabled	-----Y	4.7	added-4.7	const bool ()
property	OptionButton.search_bar_enabled	-----Y	4.7	added-4.7	bool
property	OptionButton.search_bar_fuzzy_search_enabled	-----Y	4.7	added-4.7	bool
property	OptionButton.search_bar_fuzzy_search_max_misses	-----Y	4.7	added-4.7	int
property	OptionButton.search_bar_min_item_count	-----Y	4.7	added-4.7	int
method	OptionButton.set_item_auto_translate_mode	---YYY	4.5	added-4.5	void (idx: int, mode: enum::Node.AutoTranslateMode)
method	OptionButton.set_search_bar_enabled	-----Y	4.7	added-4.7	void (enabled: bool)
method	OptionButton.set_search_bar_fuzzy_search_enabled	-----Y	4.7	added-4.7	void (enabled: bool)
method	OptionButton.set_search_bar_fuzzy_search_max_misses	-----Y	4.7	added-4.7	void (max_misses: int)
method	OptionButton.set_search_bar_min_item_count	-----Y	4.7	added-4.7	void (count: int)
method	PCKPacker.add_file_from_buffer	-----Y	4.7	added-4.7	enum::Error (target_path: String, data: PackedByteArray, encrypt: bool = false)
method	PCKPacker.add_file_removal	--YYYY	4.4	added-4.4	enum::Error (target_path: String)
method	PacketPeerExtension._get_available_packet_count	YYYYYY	4.2	sig-drift+virtual-drift	const int ()
method	PacketPeerExtension._get_max_packet_size	YYYYYY	4.2	sig-drift+virtual-drift	const int ()
method	PacketPeerExtension._get_packet	YYYYYY	4.2	sig-drift+virtual-drift	enum::Error (r_buffer: const uint8_t **, r_buffer_size: int32_t*)
method	PacketPeerExtension._put_packet	YYYYYY	4.2	sig-drift+virtual-drift	enum::Error (buffer: const uint8_t*, buffer_size: int)
property	PanoramaSkyMaterial.energy_multiplier	-YYYYY	4.3	added-4.3	float
method	PanoramaSkyMaterial.get_energy_multiplier	-YYYYY	4.3	added-4.3	const float ()
method	PanoramaSkyMaterial.set_energy_multiplier	-YYYYY	4.3	added-4.3	void (multiplier: float)
enum	ParticleProcessMaterial.ParticleFlags	YYYYYY	4.2	sig-drift	
enum	ParticleProcessMaterial.SubEmitterMode	YYYYYY	4.2	sig-drift	
property	ParticleProcessMaterial.angle	-YYYYY	4.3	added-4.3	Vector2
property	ParticleProcessMaterial.angular_velocity	-YYYYY	4.3	added-4.3	Vector2
property	ParticleProcessMaterial.anim_offset	-YYYYY	4.3	added-4.3	Vector2
property	ParticleProcessMaterial.anim_speed	-YYYYY	4.3	added-4.3	Vector2
property	ParticleProcessMaterial.damping	-YYYYY	4.3	added-4.3	Vector2
property	ParticleProcessMaterial.directional_velocity	-YYYYY	4.3	added-4.3	Vector2
property	ParticleProcessMaterial.emission_ring_cone_angle	--YYYY	4.4	added-4.4	float
signal	ParticleProcessMaterial.emission_shape_changed	--YYYY	4.4	added-4.4	
method	ParticleProcessMaterial.get_emission_ring_cone_angle	--YYYY	4.4	added-4.4	const float ()
method	ParticleProcessMaterial.get_param	-YYYYY	4.3	added-4.3	const Vector2 (param: enum::ParticleProcessMaterial.Parameter)
method	ParticleProcessMaterial.get_rotation_3d_max	-----Y	4.7	added-4.7	const Vector3 ()
method	ParticleProcessMaterial.get_rotation_3d_min	-----Y	4.7	added-4.7	const Vector3 ()
method	ParticleProcessMaterial.get_rotation_velocity_3d_curve	-----Y	4.7	added-4.7	const Texture2D ()
method	ParticleProcessMaterial.get_rotation_velocity_3d_max	-----Y	4.7	added-4.7	const Vector3 ()
method	ParticleProcessMaterial.get_rotation_velocity_3d_min	-----Y	4.7	added-4.7	const Vector3 ()
method	ParticleProcessMaterial.get_scale_3d_max	-----Y	4.7	added-4.7	const Vector3 ()
method	ParticleProcessMaterial.get_scale_3d_min	-----Y	4.7	added-4.7	const Vector3 ()
method	ParticleProcessMaterial.get_sub_emitter_amount_at_start	--YYYY	4.4	added-4.4	const int ()
property	ParticleProcessMaterial.hue_variation	-YYYYY	4.3	added-4.3	Vector2
property	ParticleProcessMaterial.initial_velocity	-YYYYY	4.3	added-4.3	Vector2
method	ParticleProcessMaterial.is_using_rotation_3d	-----Y	4.7	added-4.7	const bool ()
method	ParticleProcessMaterial.is_using_rotation_velocity_3d	-----Y	4.7	added-4.7	const bool ()
method	ParticleProcessMaterial.is_using_scale_3d	-----Y	4.7	added-4.7	const bool ()
property	ParticleProcessMaterial.linear_accel	-YYYYY	4.3	added-4.3	Vector2
property	ParticleProcessMaterial.orbit_velocity	-YYYYY	4.3	added-4.3	Vector2
property	ParticleProcessMaterial.particle_flag_inherit_emitter_scale	-----Y	4.7	added-4.7	bool
property	ParticleProcessMaterial.radial_accel	-YYYYY	4.3	added-4.3	Vector2
property	ParticleProcessMaterial.radial_velocity	-YYYYY	4.3	added-4.3	Vector2
property	ParticleProcessMaterial.rotation_3d_max	-----Y	4.7	added-4.7	Vector3
property	ParticleProcessMaterial.rotation_3d_min	-----Y	4.7	added-4.7	Vector3
property	ParticleProcessMaterial.rotation_velocity_3d_curve	-----Y	4.7	added-4.7	CurveXYZTexture
property	ParticleProcessMaterial.rotation_velocity_3d_max	-----Y	4.7	added-4.7	Vector3
property	ParticleProcessMaterial.rotation_velocity_3d_min	-----Y	4.7	added-4.7	Vector3
property	ParticleProcessMaterial.scale	-YYYYY	4.3	added-4.3	Vector2
property	ParticleProcessMaterial.scale_3d_max	-----Y	4.7	added-4.7	Vector3
property	ParticleProcessMaterial.scale_3d_min	-----Y	4.7	added-4.7	Vector3
